Year,Month,Day,Observed Q (mm/day),Rainfall (mm/day),PET (mm/day)
1989,11,23,0.459550146,0,4.0218
1989,11,24,0.52258723,0,3.9733
1989,11,25,0.485026273,0,3.9673
1989,11,26,0.424602125,0,3.9793
1989,11,27,0.406964806,0,3.87
1989,11,28,0.416763316,0.24465,3.7096
1989,11,29,0.486985975,0.73788,3.3439
1989,11,30,0.504623294,0,3.2312
1989,12,1,0.493191698,0,3.4317
1989,12,2,0.40533172,0,3.3638
1989,12,3,0.403372018,0,3.3718
1989,12,4,0.454324273,0,3.3889
1989,12,5,0.486332741,0,3.407
1989,12,6,0.463796167,0,3.4606
1989,12,7,0.479473784,0,3.4752
1989,12,8,0.42068272,0,3.4824
1989,12,9,0.420356103,0,3.6356
1989,12,10,0.420356103,0,3.5639
1989,12,11,0.398146146,0,3.4855
1989,12,12,0.261489585,0,3.5707
1989,12,13,0.363198125,0,3.5248
1989,12,14,0.37691604,0,3.469
1989,12,15,0.412517295,0,3.3666
1989,12,16,0.45791706,0,3.3223
1989,12,17,0.455630741,0,3.2479
1989,12,18,0.456937209,0,3.3362
1989,12,19,0.449098401,0,3.3324
1989,12,20,0.457590443,0,3.4009
1989,12,21,0.50070389,0,3.3419
1989,12,22,0.495804635,0.38651,3.3317
1989,12,23,0.424928742,1.5318,3.079
1989,12,24,0.480127018,11.571,2.6819
1989,12,25,0.414803614,3.1295,2.4381
1989,12,26,0.456937209,11.163,2.1936
1989,12,27,0.37136355,0.062746,2.5463
1989,12,28,0.317014479,0,2.7555
1989,12,29,0.443872529,0,2.9218
1989,12,30,0.450078252,0,3.0333
1989,12,31,0.431134465,1.1362,2.5896
1990,1,1,0.403045401,0.057773,2.887
1990,1,2,0.408924508,0.23174,3.2191
1990,1,3,0.36156504,0,3.1349
1990,1,4,0.432440933,0,3.2181
1990,1,5,0.361891657,0,3.3706
1990,1,6,0.458570294,0,3.3921
1990,1,7,0.458896912,0,3.4946
1990,1,8,0.506909613,0,3.5321
1990,1,9,0.482413337,0,3.5705
1990,1,10,0.449098401,0,3.5836
1990,1,11,0.469022039,0.083132,3.5432
1990,1,12,0.359931955,0,3.5565
1990,1,13,0.498090954,0,3.6765
1990,1,14,0.517687975,0.15367,3.8442
1990,1,15,0.357972253,0,3.9612
1990,1,16,0.256916947,0,3.6204
1990,1,17,0.407944657,0,3.6565
1990,1,18,0.428194912,0,3.7853
1990,1,19,0.366137678,0,4.0367
1990,1,20,0.419702869,0,3.8465
1990,1,21,0.293955317,0,3.8985
1990,1,22,0.250417268,0,3.849
1990,1,23,0.187216875,0,3.8729
1990,1,24,0.160532265,0,4.0647
1990,1,25,0.207173175,0,3.9677
1990,1,26,0.244962764,0,3.9652
1990,1,27,0.275632102,0,4.0712
1990,1,28,0.228631913,0,4.2336
1990,1,29,0.573866102,0,4.2028
1990,1,30,0.490578762,0,4.1045
1990,1,31,0.457590443,0,4.0844
1990,2,1,0.333802593,0,4.3892
1990,2,2,0.270373568,0,4.2904
1990,2,3,0.303949798,0,4.1709
1990,2,4,0.186171701,0,4.1986
1990,2,5,0.160499603,0,4.2667
1990,2,6,0.250972517,0,4.1806
1990,2,7,0.361891657,0,4.4347
1990,2,8,0.359278721,0,4.5503
1990,2,9,0.302675991,0.12269,4.4232
1990,2,10,0.173564284,4.0325,4.3348
1990,2,11,0.148610744,8.2944,3.6907
1990,2,12,0.083124031,0.45708,4.1379
1990,2,13,0.063592334,0.53103,4.2718
1990,2,14,0.06006487,16.485,4.0924
1990,2,15,0.044877178,0.95558,3.5855
1990,2,16,0.046053,1.0622,3.4289
1990,2,17,0.077440895,0.026232,3.7496
1990,2,18,0.057157978,2.2513,3.9028
1990,2,19,0.061763278,0.10464,4.1067
1990,2,20,0.130156882,0,4.0627
1990,2,21,0.095241523,0,4.1312
1990,2,22,0.235164254,0,4.0147
1990,2,23,0.192704041,0,4.0751
1990,2,24,0.206389294,0,4.3104
1990,2,25,0.192704041,0,4.6778
1990,2,26,0.220041886,0,4.6867
1990,2,27,0.205768722,0,4.4266
1990,2,28,0.104517446,0,4.5219
1990,3,1,0.124114467,0.011985,4.3144
1990,3,2,0.078388085,0,4.5044
1990,3,3,0.07753888,0,4.3318
1990,3,4,0.08981968,0,4.4804
1990,3,5,0.061273353,0,4.5241
1990,3,6,0.077571542,0.81438,4.7788
1990,3,7,0.161740748,0,4.7463
1990,3,8,0.135056137,0,5.0284
1990,3,9,0.096939931,0.057079,5.1451
1990,3,10,0.364177976,0.59039,5.2421
1990,3,11,0.248228934,0.085842,5.2338
1990,3,12,0.206389294,1.3808,4.9688
1990,3,13,0.140641288,0.25847,5.2409
1990,3,14,0.083222016,0,5.1119
1990,3,15,0.077571542,0,5.431
1990,3,16,0.14028201,0,5.7062
1990,3,17,0.162230673,0,5.7982
1990,3,18,0.238430424,0,5.8414
1990,3,19,0.426888444,0,5.981
1990,3,20,0.351113295,0.80224,6.1293
1990,3,21,0.45138472,0,6.1673
1990,3,22,0.356665785,0,6.1158
1990,3,23,0.483719805,0.61593,5.7905
1990,3,24,0.450404869,0,6.1042
1990,3,25,0.458896912,0,5.5475
1990,3,26,0.42623521,0,5.6858
1990,3,27,0.406311571,0.03172,5.6963
1990,3,28,0.204658224,0.00017921,5.545
1990,3,29,0.130908101,0.011649,5.7317
1990,3,30,0.128556459,0,5.9122
1990,3,31,0.103537595,0,6.0893
1990,4,1,0.08655351,0,6.1138
1990,4,2,0.103766227,0,6.0657
1990,4,3,0.124114467,0,5.9387
1990,4,4,0.145344573,0,6.0702
1990,4,5,0.12992825,0,6.1567
1990,4,6,0.119313197,0,6.3753
1990,4,7,0.209034892,2.9006,6.6001
1990,4,8,0.146977658,0.70025,6.3342
1990,4,9,0.097233887,0,6.7448
1990,4,10,0.098246399,0,6.5774
1990,4,11,0.092661248,0,6.9836
1990,4,12,0.098377046,0,7.2695
1990,4,13,0.104517446,0,7.3442
1990,4,14,0.08655351,0,7.3032
1990,4,15,0.145344573,0,7.2254
1990,4,16,0.158997165,0,7.2306
1990,4,17,0.153836616,0,7.4769
1990,4,18,0.139628776,0,7.6831
1990,4,19,0.138910218,0,7.5915
1990,4,20,0.11725551,0,7.4039
1990,4,21,0.312572487,0,7.4633
1990,4,22,0.311919253,0,7.4198
1990,4,23,0.320705251,0,7.3825
1990,4,24,0.30169614,0,7.3276
1990,4,25,0.167881148,0,7.6248
1990,4,26,0.13280248,0,7.7377
1990,4,27,0.145344573,0,7.8854
1990,4,28,0.324265376,0,7.4041
1990,4,29,0.189437871,0.039292,7.0958
1990,4,30,0.158115299,0.88634,7.5023
1990,5,1,0.17963936,0.46606,7.1959
1990,5,2,0.195643594,0.20094,6.7067
1990,5,3,0.207369145,0.13714,7.283
1990,5,4,0.216808377,0.65289,7.3326
1990,5,5,0.321717764,3.9234,6.9071
1990,5,6,0.305386913,2.2244,6.9356
1990,5,7,0.297711413,1.3212,6.7115
1990,5,8,0.314499527,1.6352,6.8718
1990,5,9,0.212301062,0.74077,6.6778
1990,5,10,0.125028995,1.5731,6.7101
1990,5,11,0.450078252,1.8802,6.6119
1990,5,12,0.416110082,1.0873,5.7724
1990,5,13,0.440932975,5.7854,5.5624
1990,5,14,0.458243677,6.497,5.2899
1990,5,15,0.471308358,1.8649,6.3816
1990,5,16,0.371690167,4.1229,6.1749
1990,5,17,0.47000189,0.91969,5.868
1990,5,18,0.412190678,0.30123,6.3067
1990,5,19,0.219649945,1.6896,7.1468
1990,5,20,0.164941595,1.1824,6.8117
1990,5,21,0.11611235,0.21745,6.1147
1990,5,22,0.074991268,0.052038,6.9051
1990,5,23,0.072084376,0.0049283,7.1794
1990,5,24,0.065160095,0.067048,7.0716
1990,5,25,0.059150342,2.1657,7.4916
1990,5,26,0.066433902,0.70302,6.7453
1990,5,27,0.09308585,0.87973,7.0915
1990,5,28,0.065160095,0.031922,6.5187
1990,5,29,0.053565191,0.79655,6.8748
1990,5,30,0.045399766,0.82845,7.0133
1990,5,31,0.041806978,2.57,6.2862
1990,6,1,0.075775148,8.0968,6.62
1990,6,2,0.073096889,3.5899,5.833
1990,6,3,0.075579178,1.3592,5.9675
1990,6,4,0.095078214,0.45121,6.2435
1990,6,5,0.09135478,0.19198,6.0222
1990,6,6,0.085116395,2.9806,6.2623
1990,6,7,0.113009489,0.050918,6.4505
1990,6,8,0.124539069,1.2979,6.5885
1990,6,9,0.157658035,1.2277,6.9733
1990,6,10,0.10843685,0.84281,7.0092
1990,6,11,0.155894303,0.49866,6.7984
1990,6,12,0.136754546,0.83371,6.3281
1990,6,13,0.117582127,0.045497,5.9911
1990,6,14,0.10670578,1.9341,6.3102
1990,6,15,0.096939931,8,6.3615
1990,6,16,0.091256795,23.244,5.7814
1990,6,17,0.093706423,7.2064,5.2035
1990,6,18,0.092595925,10.966,5.248
1990,6,19,0.209459494,26.559,5.463
1990,6,20,0.41415038,25.596,5.2769
1990,6,21,1.575600499,34.528,4.4387
1990,6,22,2.780164065,19.495,3.815
1990,6,23,2.017186709,14.32,3.625
1990,6,24,1.284911352,37.095,3.5972
1990,6,25,3.338025933,52.28,3.4129
1990,6,26,4.33420784,8.8841,3.4231
1990,6,27,2.250064643,31.454,5.0176
1990,6,28,4.340740181,32.955,3.6875
1990,6,29,4.912319964,17.225,3.6071
1990,6,30,2.561330662,5.6719,4.2096
1990,7,1,1.721598306,18.629,4.3136
1990,7,2,4.984175708,40.574,3.8527
1990,7,3,6.74790761,15.445,3.6248
1990,7,4,4.285215287,8.1801,3.5176
1990,7,5,2.320940536,5.9626,3.7267
1990,7,6,1.582459456,5.9994,4.3858
1990,7,7,1.424376819,2.3952,4.8169
1990,7,8,1.341416096,6.2179,4.4946
1990,7,9,1.268253884,1.1611,4.3529
1990,7,10,1.047787397,1.5768,4.1636
1990,7,11,0.995855291,2.2421,4.4916
1990,7,12,0.94326995,7.4305,4.2052
1990,7,13,0.938044078,8.8896,4.3975
1990,7,14,1.211095906,21.498,4.3102
1990,7,15,1.846039391,34.745,3.6046
1990,7,16,5.657006767,18.25,3.435
1990,7,17,6.369031868,2.5282,3.6024
1990,7,18,4.102309757,4.3954,3.8756
1990,7,19,1.800639625,8.6877,3.942
1990,7,20,2.733784448,20.666,3.9597
1990,7,21,4.203561033,38.587,3.7362
1990,7,22,12.86871054,11.868,3.623
1990,7,23,15.14849733,15.909,3.8304
1990,7,24,13.06468075,18.82,4.1518
1990,7,25,11.80720523,2.9122,4.3503
1990,7,26,10.00427929,2.1253,3.9109
1990,7,27,7.456666541,5.7417,3.527
1990,7,28,3.674441462,2.2412,3.8561
1990,7,29,3.880210184,1.0755,4.3645
1990,7,30,4.905787623,2.1286,4.2537
1990,7,31,1.956109326,13.965,4.4169
1990,8,1,3.28903338,14.527,3.5887
1990,8,2,4.3276755,12.019,3.5536
1990,8,3,3.837749972,15.978,4.0257
1990,8,4,4.399531244,3.709,3.841
1990,8,5,4.628163157,6.5099,4.4361
1990,8,6,4.559573583,8.0845,4.7542
1990,8,7,4.108842097,9.0508,4.8684
1990,8,8,5.421842513,11.894,4.6024
1990,8,9,7.580781008,15.088,4.6758
1990,8,10,7.512191434,3.0294,4.7959
1990,8,11,4.784939326,2.7521,4.9824
1990,8,12,2.32812611,21.185,5.1513
1990,8,13,2.155345707,16.216,4.4187
1990,8,14,4.040252523,22.744,4.0421
1990,8,15,7.600378029,5.5342,4.4119
1990,8,16,7.139848032,4.7671,4.2471
1990,8,17,4.112108267,5.6243,4.1404
1990,8,18,2.124317091,8.3836,4.022
1990,8,19,3.321695082,28.969,3.8762
1990,8,20,7.472997392,3.9848,4.335
1990,8,21,5.568820172,5.2165,4.7889
1990,8,22,4.608566136,8.0318,4.7457
1990,8,23,5.20300911,11.868,4.0639
1990,8,24,4.412595925,2.3298,3.9474
1990,8,25,3.160672892,2.0238,4.3488
1990,8,26,1.575600499,1.3694,4.4531
1990,8,27,1.329657884,0.13123,4.1037
1990,8,28,1.259108608,3.1672,4.3166
1990,8,29,1.1591638,7.8049,4.0404
1990,8,30,3.145321892,20.585,4.2615
1990,8,31,2.460406003,8.9842,4.1579
1990,9,1,2.308855706,8.0168,4.2575
1990,9,2,2.817071788,11.081,4.3947
1990,9,3,1.897318263,29.136,3.5813
1990,9,4,1.600096775,29.587,3.4393
1990,9,5,9.079953124,34.297,3.1358
1990,9,6,19.3161305,23.578,2.9671
1990,9,7,17.19638604,5.4347,3.7462
1990,9,8,8.322201641,5.9485,4.0308
1990,9,9,3.321695082,10.444,4.0486
1990,9,10,2.185394473,0.84854,4.0649
1990,9,11,1.797373455,3.2464,4.1882
1990,9,12,1.640270669,12.507,4.129
1990,9,13,1.676525158,4.5156,4.1994
1990,9,14,1.72453786,18.915,4.359
1990,9,15,2.627633917,40.526,3.5015
1990,9,16,11.13764034,6.8484,3.7122
1990,9,17,8.560632064,6.0102,3.6251
1990,9,18,3.566657846,4.5437,3.8199
1990,9,19,4.641227838,34.337,3.5799
1990,9,20,23.51642536,33.652,3.0358
1990,9,21,19.48923752,8.2083,3.676
1990,9,22,15.93237818,10.335,4.0232
1990,9,23,8.704343553,3.9448,4.004
1990,9,24,8.981968019,4.5844,3.9799
1990,9,25,9.471893547,11.513,3.9069
1990,9,26,7.926995048,12.185,4.1381
1990,9,27,8.668415681,3.6817,3.9946
1990,9,28,6.738109099,6.1297,4.0435
1990,9,29,4.830665709,9.5499,4.2807
1990,9,30,4.076180395,2.7258,3.8278
1990,10,1,3.844282312,2.4216,4.0508
1990,10,2,3.589521037,1.9496,4.0125
1990,10,3,3.436011038,1.644,3.9229
1990,10,4,4.115374438,1.3553,4.0958
1990,10,5,3.743031036,2.2664,4.0632
1990,10,6,2.382344536,10.081,3.8954
1990,10,7,1.90744339,14.082,3.5459
1990,10,8,2.26574226,1.9961,3.9357
1990,10,9,3.00748951,0.50712,4.0103
1990,10,10,3.599319548,6.2752,4.1129
1990,10,11,4.298279968,5.1922,4.0519
1990,10,12,4.134971459,1.1978,3.9807
1990,10,13,3.80835444,0.32742,4.1768
1990,10,14,3.073466148,0,3.956
1990,10,15,2.001509092,0.20585,4.3095
1990,10,16,1.443320606,0,4.4684
1990,10,17,1.225467055,0,4.6283
1990,10,18,1.117683439,0,4.6106
1990,10,19,1.178107587,0.024955,4.5864
1990,10,20,1.139566779,0.065972,4.5782
1990,10,21,1.119969758,0.010641,4.5978
1990,10,22,1.123562545,0,4.4603
1990,10,23,1.109518013,0.065972,4.4035
1990,10,24,1.067057801,0,4.2616
1990,10,25,1.032763014,0.20455,4.1395
1990,10,26,0.999121461,0.80954,3.5153
1990,10,27,0.979851057,0.30733,3.0798
1990,10,28,0.944903036,0.045206,3.5602
1990,10,29,0.921059993,0.024955,3.8716
1990,10,30,0.876640079,0,4.1297
1990,10,31,0.880232866,0,4.1868
1990,11,1,0.855083355,0,4.2803
1990,11,2,0.724436548,0,4.1651
1990,11,3,0.623185272,0,3.8898
1990,11,4,0.391613806,0,3.4354
1990,11,5,0.319431444,0,3.4372
1990,11,6,0.299409821,0,3.5465
1990,11,7,0.627104676,0,3.6658
1990,11,8,0.759057952,0,3.9674
1990,11,9,0.724436548,0,4.1421
1990,11,10,0.728355952,0,4.0784
1990,11,11,0.808703739,0,3.9186
1990,11,12,0.704839527,0,3.8711
1990,11,13,0.669238272,0,3.7849
1990,11,14,0.732275356,0,3.8624
1990,11,15,0.692101463,0,3.9827
1990,11,16,0.477514082,0,4.0273
1990,11,17,0.476207614,0,3.9943
1990,11,18,0.53140589,0,3.9525
1990,11,19,0.712678335,0,3.9213
1990,11,20,0.722476846,0,3.7939
1990,11,21,0.683936038,0,3.5828
1990,11,22,0.678710165,0,3.5049
1990,11,23,0.706799229,0,3.4759
1990,11,24,0.697000718,0,3.3585
1990,11,25,0.675117378,0,3.3608
1990,11,26,0.63984274,0,3.4154
1990,11,27,0.488945677,0,3.4258
1990,11,28,0.411210827,0,3.5183
1990,11,29,0.387367784,0,3.6402
1990,11,30,0.421662571,0,3.616
1990,12,1,0.39226704,0,3.6764
1990,12,2,0.608160889,0,3.5525
1990,12,3,0.652254187,0,3.413
1990,12,4,0.62122557,0,3.412
1990,12,5,0.591503421,0,3.3426
1990,12,6,0.641149208,0,3.2798
1990,12,7,0.669238272,0,3.3525
1990,12,8,0.613713378,0,3.3206
1990,12,9,0.611427059,1.7591,3.249
1990,12,10,0.619265868,2.4997,2.6375
1990,12,11,0.599668847,0.97773,2.6669
1990,12,12,0.616326315,0,2.9848
1990,12,13,0.638862889,0,3.0967
1990,12,14,0.629064378,0,3.1785
1990,12,15,0.607507655,0,3.1798
1990,12,16,0.549696443,0,3.2318
1990,12,17,0.625144974,0,3.2187
1990,12,18,0.561128038,0,3.1148
1990,12,19,0.457263826,0.38978,2.982
1990,12,20,0.440279741,0,3.0853
1990,12,21,0.378222508,0,3.1563
1990,12,22,0.366464295,0,3.2224
1990,12,23,0.365157827,0,3.1869
1990,12,24,0.375609572,0,3.3432
1990,12,25,1.095473481,0,3.2273
1990,12,26,0.327270253,0,3.3121
1990,12,27,0.341641402,0.20862,3.4528
1990,12,28,0.34948021,0,3.4534
1990,12,29,0.34948021,0,3.4721
1990,12,30,0.341641402,0,3.1956
1990,12,31,0.341641402,0.028248,3.1299
1991,1,1,0.337721998,0.042271,3.1533
1991,1,2,0.337721998,0,2.7296
1991,1,3,0.337721998,0,2.5753
1991,1,4,0.333802593,0,2.5966
1991,1,5,0.333802593,0,2.856
1991,1,6,0.339028466,0,3.0516
1991,1,7,0.345560806,0.0011201,3.1385
1991,1,8,0.344254338,0.21071,2.996
1991,1,9,0.457263826,2.5268,3.0121
1991,1,10,0.333802593,1.5881,2.7521
1991,1,11,0.333802593,0.44928,2.6455
1991,1,12,0.333802593,0.6828,2.8319
1991,1,13,0.3396817,0.047267,2.9604
1991,1,14,0.301042906,0,2.869
1991,1,15,0.17810426,0,2.9854
1991,1,16,0.129568971,0.024395,2.9235
1991,1,17,0.120423695,0,2.939
1991,1,18,0.110951801,0.022222,3.0842
1991,1,19,0.191626205,0,3.0379
1991,1,20,0.214685366,0,3.1287
1991,1,21,0.314205572,0,3.3187
1991,1,22,0.316818508,0,3.6314
1991,1,23,0.322044381,0,3.816
1991,1,24,0.322044381,0,3.6714
1991,1,25,0.327923487,0,3.8807
1991,1,26,0.326617019,0,3.9204
1991,1,27,0.325963785,0,3.9946
1991,1,28,0.334455827,0,4.0602
1991,1,29,0.339028466,0,4.0914
1991,1,30,0.333802593,0,4.184
1991,1,31,0.332496125,0,4.3025
1991,2,1,0.322044381,0,4.2079
1991,2,2,0.322044381,0,4.1701
1991,2,3,0.321391147,0,3.9511
1991,2,4,0.329883189,0,3.913
1991,2,5,0.322044381,0,4.0299
1991,2,6,0.322044381,0,4.1571
1991,2,7,0.318124976,0,4.3035
1991,2,8,0.310286168,0,4.3936
1991,2,9,0.310286168,0,4.4231
1991,2,10,0.310286168,0,4.4275
1991,2,11,0.310286168,0,4.6179
1991,2,12,0.318124976,0.19332,4.537
1991,2,13,0.314205572,0,4.3349
1991,2,14,0.310286168,0,4.4023
1991,2,15,0.31224587,0,4.5946
1991,2,16,0.310286168,0,4.3991
1991,2,17,0.310286168,0,4.4014
1991,2,18,0.309208332,0.13427,4.6265
1991,2,19,0.297221487,0,4.3513
1991,2,20,0.248882168,0,4.4644
1991,2,21,0.319431444,0,4.7202
1991,2,22,0.333149359,0,5.0429
1991,2,23,0.331189657,0,5.0874
1991,2,24,0.24930677,0,4.9508
1991,2,25,0.156122935,0,5.1128
1991,2,26,0.41415038,1.6913,4.9921
1991,2,27,0.397166295,7.0332,4.6512
1991,2,28,0.394879976,0.21913,4.3591
1991,3,1,0.419702869,3.0045,4.4372
1991,3,2,0.399452614,0.11806,4.4218
1991,3,3,0.453997656,0.58759,4.8598
1991,3,4,0.6026084,5.5444,4.9101
1991,3,5,0.558188485,1.1666,4.5164
1991,3,6,0.57517257,1.0104,4.7659
1991,3,7,0.632983783,0,4.8632
1991,3,8,0.642782293,0,4.9769
1991,3,9,0.634943485,0,5.0877
1991,3,10,0.646701697,0.31631,5.2949
1991,3,11,0.617306166,1.4895,5.631
1991,3,12,0.638862889,0,5.5803
1991,3,13,0.642455676,0.067473,5.7976
1991,3,14,0.584644464,0,5.7696
1991,3,15,0.611427059,0.021393,5.7522
1991,3,16,0.589870336,0.17316,5.6785
1991,3,17,0.623185272,0.6827,5.6542
1991,3,18,0.610447208,1.5822,5.8092
1991,3,19,0.632983783,0.26891,6.1289
1991,3,20,0.65519374,0,6.3619
1991,3,21,0.667931804,0,6.1664
1991,3,22,0.672177825,0.15116,6.1158
1991,3,23,0.675117378,0.013015,5.9746
1991,3,24,0.615346464,0,5.9329
1991,3,25,0.644741995,0,5.8194
1991,3,26,0.638862889,0.0010529,5.7237
1991,3,27,0.659439761,0,6.0285
1991,3,28,0.633963634,0,6.2911
1991,3,29,0.569620081,0,6.6707
1991,3,30,0.558841719,0,6.6748
1991,3,31,0.614366612,0,6.8099
1991,4,1,0.623185272,0.51913,6.7295
1991,4,2,0.613386761,0,6.7098
1991,4,3,0.638862889,0.27789,6.7124
1991,4,4,0.646701697,0,6.1352
1991,4,5,0.646701697,1.1872,6.037
1991,4,6,0.636903187,0.79854,6.2107
1991,4,7,0.576479038,0.88602,5.825
1991,4,8,0.57843874,0.22034,5.9843
1991,4,9,0.539571315,0.081138,6.1704
1991,4,10,0.330209806,0.80269,6.2457
1991,4,11,0.617306166,0,6.2465
1991,4,12,0.609467357,0,6.3261
1991,4,13,0.605547953,0,6.4388
1991,4,14,0.605547953,0.0072132,6.6016
1991,4,15,0.588890485,0,6.6621
1991,4,16,0.611427059,0,6.9725
1991,4,17,0.613386761,0,6.9944
1991,4,18,0.640822591,0,6.6432
1991,4,19,0.640822591,0,6.9308
1991,4,20,0.499724039,0,7.0921
1991,4,21,0.332496125,0,7.3178
1991,4,22,0.339028466,0,7.4473
1991,4,23,0.28634514,0,7.4174
1991,4,24,0.31551204,0,7.1238
1991,4,25,0.329883189,0,7.0973
1991,4,26,0.320737913,0,7.2426
1991,4,27,0.318124976,0,7.3836
1991,4,28,0.318124976,0,7.5162
1991,5,1,0.307019998,0,7.5249
1991,5,2,0.303753828,0,7.6257
1991,5,3,0.297221487,0,7.2951
1991,5,4,0.303753828,0.098499,7.3557
1991,5,5,0.307019998,0.021013,7.3125
1991,5,6,0.310286168,0.0095878,7.6843
1991,5,7,0.31551204,0,7.5417
1991,5,8,0.312899104,0,7.3775
1991,5,9,0.27501153,0.037119,7.5759
1991,5,10,0.236470722,0.076703,7.4227
1991,5,11,0.235164254,0,7.4324
1991,5,12,0.276415983,0.0025538,7.5688
1991,5,13,0.284156806,0,7.822
1991,5,14,0.287422977,0,7.917
1991,5,15,0.293955317,0,8.2383
1991,5,16,0.293955317,0,8.3905
1991,5,17,0.284156806,0,8.3043
1991,5,18,0.284156806,0,8.2617
1991,5,19,0.287422977,0.057773,7.9609
1991,5,20,0.293955317,0.86835,7.6678
1991,5,21,0.293955317,0,7.7367
1991,5,22,0.296143651,0.80154,8.0126
1991,5,23,0.293955317,0.27585,7.6827
1991,5,24,0.293955317,0.020453,7.3277
1991,5,25,0.291244396,0,7.7451
1991,5,26,0.290689147,0.19942,8.1062
1991,5,27,0.290689147,0.13367,8.136
1991,5,28,0.291244396,0,7.8431
1991,5,29,0.287422977,0,7.9183
1991,5,30,0.287422977,0.11098,8.0582
1991,5,31,0.289056062,0,7.9952
1991,6,1,0.302120742,0.57681,7.5021
1991,6,2,0.303753828,0.26109,7.7826
1991,6,3,0.300487657,0,7.7353
1991,6,4,0.300487657,0.073365,7.6051
1991,6,5,0.297221487,3.612,7.3768
1991,6,6,0.293955317,1.4122,7.0941
1991,6,7,0.295588402,1.157,6.2393
1991,6,8,0.297221487,7.5158,6.4003
1991,6,9,0.28307897,6.4928,5.5089
1991,6,10,0.446485465,3.6652,5.2365
1991,6,11,0.642129059,9.5634,5.0482
1991,6,12,0.880559483,18.195,4.9263
1991,6,13,0.886765206,1.6301,5.4132
1991,6,14,0.515728273,1.1517,6.0628
1991,6,15,0.467388954,1.168,6.3683
1991,6,16,0.422642422,1.3251,6.5145
1991,6,17,0.377895891,1.3056,6.2017
1991,6,18,0.461183231,0.028338,5.6802
1991,6,19,0.576805655,1.7233,6.1956
1991,6,20,0.593136506,2.8118,5.3053
1991,6,21,0.786493781,12.239,5.6931
1991,6,22,0.68589574,4.1007,5.8233
1991,6,23,0.59705591,3.5835,6.2486
1991,6,24,0.615019847,0.34232,5.9527
1991,6,25,0.627104676,0.0084005,6.2373
1991,6,26,0.615019847,1.8603,6.2529
1991,6,27,0.597382528,0.1976,6.1906
1991,6,28,0.623185272,1.4287,6.3693
1991,6,29,0.583664613,0.78329,5.944
1991,6,30,0.566027294,9.2648,6.5906
1991,7,1,0.553942464,2.5677,5.1312
1991,7,2,0.549696443,0.12729,4.8053
1991,7,3,0.552635996,4.7306,6.0886
1991,7,4,0.568313613,1.1435,5.552
1991,7,5,0.573539485,6.3377,5.7885
1991,7,6,0.55982157,0.013508,5.5494
1991,7,7,0.550349677,2.8419,5.8455
1991,7,8,0.579745208,8.2718,6.2623
1991,7,9,0.583011379,1.7822,5.8955
1991,7,10,0.578112123,3.3864,6.3758
1991,7,11,0.560474804,1.9321,6.0236
1991,7,12,0.544143953,8.0768,5.9536
1991,7,13,0.576805655,7.4712,5.7659
1991,7,14,0.640169357,16.341,5.5207
1991,7,15,0.614039995,16.428,5.3839
1991,7,16,0.620572336,20.527,5.745
1991,7,17,0.622858655,29.359,5.2553
1991,7,18,1.382896458,54.979,4.3943
1991,7,19,1.861063773,15.809,3.9255
1991,7,20,1.261721544,28.427,3.9704
1991,7,21,3.46540657,62.584,3.2937
1991,7,22,4.226424224,9.2088,3.6145
1991,7,23,1.971460326,17.692,3.8747
1991,7,24,1.674892073,70.762,3.5513
1991,7,25,4.631429327,7.0433,3.5544
1991,7,26,3.194967679,3.303,4.0689
1991,7,27,1.604996031,1.4715,4.0718
1991,7,28,1.123562545,1.5959,4.4135
1991,7,29,0.993895588,13.163,4.7305
1991,7,30,1.31365365,21.943,4.683
1991,7,31,1.255842438,4.7497,3.6252
1991,8,1,1.08067773,1.8138,3.8565
1991,8,2,0.915507504,7.4813,4.1021
1991,8,3,0.850510717,7.284,4.084
1991,8,4,0.923672929,20.161,3.4952
1991,8,5,1.214688693,8.6077,3.5653
1991,8,6,1.217301629,9.1319,3.725
1991,8,7,1.249310097,6.7543,3.996
1991,8,8,1.592584584,14.258,3.5197
1991,8,9,2.723006086,5.2759,3.6441
1991,8,10,2.641678449,3.0157,3.6862
1991,8,11,1.742175179,5.5375,3.6423
1991,8,12,1.678158243,4.4289,3.7352
1991,8,13,1.717678902,9.5225,3.9465
1991,8,14,1.353500926,36.241,3.963
1991,8,15,1.940758326,22.097,3.2443
1991,8,16,8.361395683,17.517,4.0558
1991,8,17,7.577514838,22.153,3.7407
1991,8,18,7.708161645,22.141,3.2113
1991,8,19,11.05598609,12.919,3.4433
1991,8,20,9.17467206,2.0551,3.8369
1991,8,21,6.418024421,1.9156,4.2782
1991,8,22,2.889907383,15.123,4.0657
1991,8,23,4.860061241,95.133,4.2218
1991,8,24,63.69031868,61.703,3.1632
1991,8,25,52.28158621,5.2221,3.6431
1991,8,26,19.04503837,6.0951,3.8427
1991,8,27,13.03855139,3.1058,4.1866
1991,8,28,6.963474842,9.6915,4.2117
1991,8,29,5.147484217,40.076,3.9711
1991,8,30,18.43099837,41.722,3.1375
1991,8,31,30.99595509,1.8547,3.3046
1991,9,1,14.64224096,3.2171,3.8441
